post_id,post_url,text,time,page
770644514709087,https://facebook.com/www.rsf.gov.sd/posts/770644514709087,"بسم الله الرحمن الرحيم
قيادة قوات الدعم السريع

نشرة اخبارية 23-4-2023

مواصلة لنهجها المستمر في عدم الالتزام بالعهود إخترقت قوات الانقلاب المسنودة بالجماعات المتطرفة الهدنة المعلنة وقامت بضرب قوات الدعم السريع بمنطقة كافوري بالطيران وشمل الاعتداء منازل المواطنين الابرياء مما أدى الى مقتل وإصابة العشرات .
ندين بشدة هذا المسلك الغادر الذي يتنافى مع الالتزام المعلن بالهدنة ومدتها 72 ساعة.

المجد والخلود للشهداء الابرار
العزة والكرامة لشعبنا الابي
الناطق الرسمي باسم قوات الدعم السريع

In the Name of Allah, the Most Gracious, the Most Merciful
Command of the Quick Support Forces

Newsletter 23-4-2023

Continuing with its ongoing approach of breaking promises, the coup forces based on extremist groups broke through the declared truce and beat up the emergency support forces in the Cafouri area with air and attacked the homes of innocent citizens leading to the death and injury of dozens.
We strongly condemn this treacherous affair which contradicts the declared commitment to the 72-hour truce.

Glory and eternity to the righteous martyrs
Glory and dignity for our fatherly people
The official spokesman of the Rapid Support Forces",2023-04-23 11:13:32,RSF
770491344724404,https://facebook.com/www.rsf.gov.sd/posts/770491344724404,"بسم الله الرحمن الرحيم
قيادة قوات الدعم السريع
بيان هام
23 أبريل 2023
قامت قوات الدعم السريع فجر اليوم الأحد، بالتنسيق مع بعثة القوات الامريكية المكونة من 6 طائرات بغرض إجلاء الدبلوماسيين وأسرهم، بالإشراف على الترتيبات اللازمة التي سبقت عملية الاجلاء، مؤكدة تعاونها الكامل مع البعثات الدبلوماسية كافة ووقوفها إلى جانبهم وتقديم سبل الحماية اللازمة لضمان عودتهم إلى بلدانهم آمنين.
تجدد قوات الدعم السريع التزامها الكامل بعملية وقف إطلاق النار خلال مدة سريان الهدنة المعلنة لأجل فتح الممرات الإنسانية وتمكين المواطنين من الوصول إلى احتياجاتهم.
المجد والخلود للشهداء الابرار
العزة والكرامة لشعبنا الكريم
قيادة قوات الدعم السريع

In the Name of Allah, the Most Gracious, the Most Merciful
Command of the Quick Support Forces
Important statement
23 April 2023
The Emergency Support Forces on Sunday, in coordination with the US Troops Mission of 6 aircrafts, supervising the necessary arrangements ahead of the evacuation process, confirmed its full cooperation with all diplomatic missions and providing the necessary protection measures to ensure their safe return to their countries.
Emergency Response Forces renew their full commitment to a ceasefire operation during the declared truce to open humanitarian corridors and enable citizens to access their needs.
Glory and eternity to the righteous martyrs
Dignity and dignity for our honorable people
Command of the Quick Support Forces",2023-04-23 03:55:08,RSF
770404958066376,https://facebook.com/www.rsf.gov.sd/posts/770404958066376,"رسالة جندي من أرض المعركة : لن يهدأ لنا بال حتى نقضي على الشرزمة التي تروع المواطنين.
نقول للبرهان عرباتنا في الشوارع اضربنا نحن بالطيران ولا تضرب المواطنين العزل.

A soldier's message from the battlefield: We won't have peace of mind until we eliminate the fragility that terrifies citizens.
We say to Burhan that our cars are in the streets, hit us with planes, but isolation does not hit citizens.",2023-04-22 23:16:00,RSF
770324981407707,https://facebook.com/www.rsf.gov.sd/posts/770324981407707,"#قوات_الدعم_السريع: التصدي لهجوم الانقلابيين والفلول بشرق النيل والاستيلاء على 60 مركبة بكامل عتادها وتدمير 10مركبات

#Rapid_Support_Forces: Responding to the attack of the coupists and the East Nile, seizing 60 fully equipped vehicles and destroying 10 vehicles.",2023-04-22 20:27:30,RSF
770294458077426,https://facebook.com/www.rsf.gov.sd/posts/770294458077426,"الان قائد ثاني #قوات_الدعم_السريع الفريق عبدالرحيم حمدان دقلو يتقدم الصفوف الأمامية لمعركة الديمقراطية ويبشر الشعب السوداني بقرب الحسم

Now the second commander of #Quick_Support_Forces, Team Abdul Rahim Hamdan Daqlu is advancing to the front lines of the battle of democracy and heralds the Sudanese people near the decision",2023-04-22 19:28:17,RSF
770266704746868,https://facebook.com/www.rsf.gov.sd/posts/770266704746868,"#قوات_الدعم_السريع : التصنيع الحربي في قبضتنا بعد مطاردة ودحر المعتدين

#Rapid_Support_Forces: The military industry is in our grip after chasing and crushing the aggressors.",2023-04-22 18:36:31,RSF
770249244748614,https://facebook.com/www.rsf.gov.sd/posts/770249244748614,"#قوات_الدعم_السريع : سيطرنا بالكامل على التصنيع الحربي وجاري حصر العتاد المستولى عليه

#Rapid_Support_Forces: We have fully controlled the military industry and the equipment acquired is being restricted",2023-04-22 18:01:54,RSF
770236581416547,https://facebook.com/www.rsf.gov.sd/posts/770236581416547,"بسم الله الرحمن الرحيم
#قوات_الدعم_السريع
نشرة إخبارية
22 أبريل 2023

تصدت قوات الدعم السريع المتمركزة في مواقعها بشرق النيل اليوم إلى هجوم غادر من قوات الانقلابيين والفلول.
وقامت قواتنا بمطاردة القوة المعتدية حتى اوصلتها إلى معسكرها الذي استولت عليه بالكامل.
وفي مدينة بحري تصدت قوات الدعم السريع إلى هجوم أخر من قوات الانقلابيين والفلول المتطرفين محققة انتصارًا كبيرًا بالسيطرة على 60 مركبة عسكرية بكامل عتادها وتدمير 10 مركبات ومقتل العشرات وفرار المئات من القوات المعتدية .
إلى ذلك حاولت قوة من الانقلابيين قوامها 5 مركبات بالهجوم على قواتنا المتمركزة في حي نمرة 2 بالخرطوم حيث تم الاستيلاء على 4 مركبات وتدمير المركبة الخامسة.
وتمكنت قواتنا أيضاً من دحر المعتدين ومطاردتهم والاستيلاء على كامل مقر التصنيع الحربي وجاري الان حصر العتاد الذي تم الاستيلاء عليه.
يذكر ان هذه الانتصارات التي حققتها قوات الدعم السريع تأتي في إطار الدفاع عن أماكن تمركزها التي تحاول قوات الانقلاب والفلول المتطرفين مهاجمتها في تجاوز واضح للهدنة المعلنة التي تلزم الاطراف بعدم تحريك القوات من منطقة إلى أخرى.
فيما سجلت عدد من المناطق المتفرقة بولاية الخرطوم تعديات سافرة من قوات الانقلابيين في تجاوز صريح للهدنة.

المجد والخلود للشهداء الابرار
العزة والكرامة لشعبنا الابي
الناطق الرسمي باسم #قوات_الدعم_السريع

In the Name of Allah, the Most Gracious, the Most Merciful
#قوات_الدعم_السريع
Newsletter
April 22, 2023

Rapid support forces stationed at their locations in the East Nile today responded to an attack left by the coup forces and the Flouls.
Our forces chased the offensive force until it got it to its camp which it has been fully captured.
In a Bahri city, the rapid support forces repelled another attack by the coup forces and extremists, achieving a significant victory by taking control of 60 fully equipped military vehicles, destroying 10 vehicles, killing dozens and hundreds of the offensive forces fleeing.
To this, a force of coup d'état consisting of 5 vehicles tried to attack our troops stationed in the district of Numra 2 in Khartoum where 4 vehicles were seized and the fifth vehicle was destroyed.
Our forces also managed to defeat, hunt down the attackers and seize the entire military industrial base and now confiscating the seized equipment is underway.
It is stated that these victories achieved by the Fast Support Forces come in the context of the defenses of their headquarters, which the extremist Coup and Coup forces are trying to attack in a clear violation of the declared truce that commits the parties not to move troops from one region to another.
While a number of scattered areas in Khartoum state recorded significant violations by the coup forces in a clear violation of the truce.

Glory and eternity to the righteous martyrs
Glory and dignity for our fatherly people
The official spokesperson of #EAS",2023-04-22 17:38:52,RSF
770176051422600,https://facebook.com/www.rsf.gov.sd/posts/770176051422600,"بسم الله الرحمن الرحيم
قيادة #قوات_الدعم_السريع
بيان هام
22 أبريل 2023
أصدرت قيادة قوات الدعم السريع، قراراً قضى بتكليف العقيد/ مصعب محمد أحمد ناطقاً رسمياً بإسم القوات.
المجد والخلود للشهداء الأبرار
العزة والكرامة لشعبنا الأبي
#قوات_الدعم_السريع

In the Name of Allah, the Most Gracious, the Most Merciful
Driving the # Rapid Support Forces
Important statement
April 22, 2023
The Rapid Support Forces Command issued a decision that appointed Colonel / Mosaab Mohammed Ahmed as an official spokesman on behalf of the forces.
Glory and eternity to the righteous martyrs
Glory and dignity for our father people
#قوات_الدعم_السريع",2023-04-22 15:30:42,RSF
769840758122796,https://facebook.com/www.rsf.gov.sd/posts/769840758122796,"بسم الله الرحمن الرحيم
قيادة #قوات_الدعم_السريع
21 أبريل 2023
تماشيا مع الهدنة الانسانية التي اعلنتها قوات الدعم السريع لـ 72 ساعة بدأت منذ صباح اليوم الجمعة، وسعيا منها لتسهيل حركة المواطنين والمقيمين؛ تعلن قوات الدعم السريع استعدادها لفتح جميع مطارات السودان أمام حركة الملاحة الجوية جزئياً لتمكين الدول الشقيقة والصديقة التي تود اجلاء رعاياها من مغادرة البلاد بسلام .
وتؤكد قوات الدعم السريع استعدادها التام للتعاون والتنسيق وتقديم التسهيلات كافة التي تمكن الجاليات والبعثات من مغادرة البلاد بأمان.
المجد والخلود للشهداء الأبرار
العزة والكرامة لشعبنا الأبي
قيادة #قوات_الدعم_السريع

In the Name of Allah, the Most Gracious, the Most Merciful
Driving the # Rapid Support Forces
April 21, 2023
In line with the humanitarian truce announced by the Emergency Support Forces for 72 hours that started since Friday morning, and seeking to facilitate the movement of citizens and residents; the Emergency Support Forces announce their readiness to open all Sudan airports in front of the air navigation movement in part to enable sister and friend countries that want to evacuate their citizens to leave the country in peace.
The Rapid Support Forces confirm their full readiness to cooperate, coordinate and provide all facilities that enable communities and missions to safely leave the country.
Glory and eternity to the righteous martyrs
Glory and dignity for our father people
Driving the # Rapid Support Forces",2023-04-22 00:25:50,RSF
769827068124165,https://facebook.com/www.rsf.gov.sd/posts/769827068124165,"بسم الله الرحمن الرحيم
قيادة #قوات_الدعم_السريع
21 أبريل 2023
تنفي قوات الدعم السريع المزاعم المتداولة على وسائل التواصل الاجتماعي بشأن اقتحام القوات لاحد السجون وإطلاق سراح السجناء.
وتشير قوات الدعم السريع إلى أن الانقلابيون وأعوانهم من الفلول نشطوا في حملة أكاذيب وشائعات مضللة للتغطية على هزائمهم في أرض المعركة وهو نهج مكشوف ظلت تمارسه المجموعة الانقلابية وابواقها بعد كل خطوة فاشلة عبر نسج الأكاذيب لإلهاء الشعب ومن ثم الانتقال إلى مخطط جديد.
ان قوات الدعم السريع سبق وأن نبهت في بيان أمس الأول من عمليات توزيع لزي القوات على عناصر من الفلول لتنفيذ أعمال إجرامية والصاق التهمة في الدعم السريع.
المجد والخلود للشهداء الأبرار
العزة والكرامة لشعبنا الأبي
قيادة #قوات_الدعم_السريع

In the Name of Allah, the Most Gracious, the Most Merciful
Driving the # Rapid Support Forces
April 21, 2023
Emergency Response Forces deny claims circulating on social media about troops storming into prisons and releasing prisoners.
The Rap Support Forces point out that the coup d'état and their bean helpers have been active in a campaign of lies and misleading rumors to cover their defeats on the battlefield, an exposed approach that the coup group and its horns continued to practice after each failed step through the fabric of lies to distract the people and then move on to a new scheme.
In yesterday's first statement, the Rapid Support forces had already alerted about the distribution of troops uniforms on elements of beans to carry out criminal activities and the accused in the Rapid Support.
Glory and eternity to the righteous martyrs
Glory and dignity for our father people
Driving the # Rapid Support Forces",2023-04-21 23:52:38,RSF
769823994791139,https://facebook.com/www.rsf.gov.sd/posts/769823994791139,"اخوان في الإنسانية وتجمعنا الروح الوطنية

Brothers in humanity and the patriotic spirit unites us",2023-04-21 23:45:34,RSF
769811151459090,https://facebook.com/www.rsf.gov.sd/posts/769811151459090,"حينما يقول الجنود.. هُزم الانقلابيون

When a soldier says... The coup d'état has been defeated.",2023-04-21 23:12:38,RSF
769772664796272,https://facebook.com/www.rsf.gov.sd/posts/769772664796272,"مشاهد من الهروب الكبير صباح العيد.. #الدعم_السريع تطارد القوات الانقلابية بشارع مدني

Scenes from the great escape this morning of Eid.. #Quick_Support chases the coup forces on a civil street",2023-04-21 21:34:20,RSF
769713924802146,https://facebook.com/www.rsf.gov.sd/posts/769713924802146,"في معركة جديدة.. #الدعم_السريع يدمر عتاد القوات الانقلابية المساندة من الدمازين على مشارف الخرطوم

in a new battle.. #Rapid_Support destroys the equipment of the coup forces backed by Damazin on the outskirts of Khartoum",2023-04-21 19:27:38,RSF
769696621470543,https://facebook.com/www.rsf.gov.sd/posts/769696621470543,"#الدعم_السريع يبسط سيطرته على وسط العاصمة الخرطوم في أول أيام العيد

#Vast_Support simplifies its control over the center of the capital Khartoum on the first days of Eid",2023-04-21 18:54:52,RSF
769679578138914,https://facebook.com/www.rsf.gov.sd/posts/769679578138914,"#الدعم_السريع يخوض معركته حتى الآن من غنائم القوات الانقلابية

# Rapid_Support is still fighting its battle from the loot of the Revolutionary Forces",2023-04-21 18:23:12,RSF
769662748140597,https://facebook.com/www.rsf.gov.sd/posts/769662748140597,"#الدعم_السريع تستولي على سيارات مدرعة وأسلحة ثقيلة من القوات الانقلابية في شارع مدني

#Fast_Support seizes armored cars and heavy weapons from the coup forces in Madani Street",2023-04-21 17:56:01,RSF
